time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
4.1,0.231184,0.175368,-0.237855,-0.005126,2.742112,0.173084,2.925378,2.910409
4.15,0.240439,0.193369,-0.238103,-0.003392,2.741482,0.16332,2.917326,2.901154
4.2,0.250458,0.205862,-0.238273,-0.001954,2.746902,0.155839,2.908233,2.891135
4.25,0.260962,0.21273,-0.238378,-0.000828,2.758012,0.150737,2.898294,2.88063
4.3,0.27167,0.214005,-0.238434,-2e-05,2.774307,0.148023,2.887751,2.869922
4.35,0.282306,0.209862,-0.238456,0.000472,2.795167,0.147627,2.876878,2.859287
4.4,0.292605,0.20061,-0.238459,0.000658,2.819877,0.149406,2.86598,2.848988
4.45,0.302322,0.186674,-0.238457,0.000554,2.847655,0.153152,2.855376,2.839271
4.5,0.311235,0.168585,-0.238464,0.000185,2.877674,0.158613,2.845384,2.830358
4.55,0.319151,0.146954,-0.238492,-0.00042,2.909083,0.165493,2.836309,2.822442
4.6,0.32591,0.12246,-0.238553,-0.001228,2.941045,0.173485,2.828423,2.815683
4.65,0.331386,0.095827,-0.238654,-0.002203,2.972739,0.182266,2.82195,2.810206
4.7,0.335492,0.067803,-0.238805,-0.003306,3.0,0.190201,2.817062,2.806101
4.75,0.338172,0.038998,-0.239009,-0.004472,3.0,0.188341,2.813865,2.803421
4.8,0.339378,0.009064,-0.239264,-0.00549,3.0,0.187115,2.81243,2.802214
4.85,0.339079,-0.021043,-0.239568,-0.006591,3.0,0.186799,2.812821,2.802514
4.9,0.337286,-0.050466,-0.239926,-0.007743,3.0,0.187382,2.815014,2.804306
4.95,0.334056,-0.07837,-0.240338,-0.008909,3.0,0.188833,2.818909,2.807537
5.0,0.329484,-0.103961,-0.240805,-0.010047,3.0,0.191112,2.824332,2.812109
5.05,0.323704,-0.126508,-0.241324,-0.01112,3.0,0.194162,2.831053,2.817889
5.1,0.316885,-0.145365,-0.241892,-0.01209,3.0,0.197907,2.838796,2.824708
5.15,0.309226,-0.159989,-0.242502,-0.012924,3.0,0.202251,2.847257,2.832366
5.2,0.300951,-0.169954,-0.243148,-0.013591,3.0,0.207072,2.856123,2.840642
5.25,0.292299,-0.174967,-0.243821,-0.014065,3.0,0.212224,2.865089,2.849294
5.3,0.283524,-0.174877,-0.244512,-0.014326,3.0,0.217535,2.873871,2.858069
5.35,0.274881,-0.169678,-0.24521,-0.01436,3.0,0.222816,2.882215,2.866712
5.4,0.266623,-0.159515,-0.245904,-0.014158,3.0,0.227861,2.889908,2.87497
5.45,0.258992,-0.144675,-0.246583,-0.013719,3.0,0.232461,2.896776,2.882601
5.5,0.252212,-0.125585,-0.247237,-0.01305,3.0,0.23641,2.902686,2.88938
5.55,0.246483,-0.102796,-0.247854,-0.012162,3.0,0.23952,2.907543,2.895109
5.6,0.241974,-0.076968,-0.248426,-0.011075,2.980389,0.233982,2.91128,2.899619
5.65,0.238797,-0.049705,-0.248939,-0.009659,2.951621,0.223596,2.91389,2.902796
5.7,0.236996,-0.022124,-0.249381,-0.008064,2.92475,0.21276,2.915378,2.904597
5.75,0.23657,0.005088,-0.249746,-0.006437,2.900389,0.201851,2.91575,2.905023
5.8,0.237482,0.03124,-0.250034,-0.004821,2.879097,0.191152,2.915025,2.90411
5.85,0.239665,0.05569,-0.250246,-0.003254,2.861332,0.180938,2.913232,2.901928
5.9,0.243017,0.077867,-0.250385,-0.001772,2.847435,0.171468,2.910412,2.898576
5.95,0.247413,0.097279,-0.250455,-0.000409,2.837638,0.162977,2.906625,2.89418
6.0,0.252703,0.113523,-0.250463,0.000808,2.832051,0.155667,2.901948,2.88889
6.05,0.258721,0.126297,-0.250416,0.001856,2.830668,0.149698,2.896483,2.882872
6.1,0.265287,0.1354,-0.250322,0.002716,2.833369,0.145185,2.890352,2.876306
6.15,0.272215,0.140731,-0.25019,0.003376,2.839933,0.142191,2.883702,2.869377
6.2,0.279316,0.142293,-0.25003,0.00383,2.850043,0.14073,2.8767,2.862276
6.25,0.286404,0.140186,-0.249852,0.004078,2.863302,0.140767,2.86953,2.855189
6.3,0.293297,0.1346,-0.249666,0.004125,2.879249,0.142221,2.862386,2.848295
6.35,0.29983,0.125805,-0.249481,0.00398,2.89737,0.144973,2.855468,2.841762
6.4,0.30585,0.114145,-0.249305,0.003657,2.91712,0.14887,2.848971,2.835743
6.45,0.311222,0.100023,-0.249148,0.003175,2.937932,0.153735,2.843077,2.83037
6.5,0.315836,0.083886,-0.249016,0.002555,2.959238,0.159375,2.837949,2.825757
6.55,0.319601,0.066219,-0.248916,0.001821,2.980484,0.165586,2.833722,2.821991
6.6,0.322455,0.047527,-0.248853,0.000998,3.0,0.171721,2.830499,2.819138
6.65,0.324356,0.028269,-0.24883,0.000121,3.0,0.170835,2.828345,2.817237
6.7,0.32527,0.008156,-0.248845,-0.000647,3.0,0.17038,2.827307,2.816323
6.75,0.32517,-0.012161,-0.248899,-0.001473,3.0,0.170558,2.827426,2.816423
6.8,0.32406,-0.032101,-0.248992,-0.002335,3.0,0.171363,2.828697,2.817533
6.85,0.321973,-0.051093,-0.249126,-0.003208,3.0,0.172769,2.831067,2.81962
6.9,0.318971,-0.068596,-0.249302,-0.004065,3.0,0.174741,2.834443,2.822622
6.95,0.315141,-0.084107,-0.249517,-0.004878,3.0,0.177231,2.838695,2.826452
7.0,0.310593,-0.097182,-0.249769,-0.005624,3.0,0.180179,2.843663,2.830999
7.05,0.30546,-0.107442,-0.250055,-0.006278,3.0,0.183509,2.849168,2.836132
7.1,0.299891,-0.114592,-0.25037,-0.00682,3.0,0.187132,2.855019,2.841702
