time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
4.15,0.238105,0.103435,-0.228738,-0.007243,2.685084,0.173534,2.914329,2.903488
4.2,0.243577,0.114576,-0.229093,-0.00604,2.684121,0.167009,2.90932,2.898015
4.25,0.249527,0.122474,-0.229392,-0.005011,2.686786,0.161802,2.903737,2.892066
4.3,0.255789,0.127044,-0.229645,-0.004166,2.692882,0.157971,2.897716,2.885803
4.35,0.262197,0.128287,-0.22986,-0.003513,2.702134,0.155528,2.891405,2.879395
4.4,0.268586,0.126295,-0.230047,-0.003051,2.71419,0.154445,2.884969,2.873007
4.45,0.274798,0.121234,-0.230214,-0.002777,2.728644,0.154655,2.878579,2.866795
4.5,0.280684,0.113346,-0.230371,-0.002681,2.74504,0.156057,2.872407,2.860909
4.55,0.286111,0.102935,-0.230525,-0.002752,2.762894,0.15852,2.866621,2.855481
4.6,0.290962,0.090359,-0.230684,-0.002972,2.781701,0.161892,2.861378,2.850631
4.65,0.295137,0.076016,-0.230856,-0.003324,2.800958,0.166004,2.856816,2.846456
4.7,0.298558,0.060334,-0.231046,-0.003785,2.820166,0.17068,2.853048,2.843034
4.75,0.301171,0.04376,-0.231259,-0.004334,2.838851,0.175737,2.85016,2.840422
4.8,0.302941,0.026746,-0.231499,-0.004946,2.856569,0.180998,2.848206,2.838652
4.85,0.303857,0.009741,-0.231768,-0.005598,2.87292,0.18629,2.847207,2.837736
4.9,0.303931,-0.006827,-0.232068,-0.006267,2.887552,0.191454,2.84715,2.837661
4.95,0.303196,-0.022551,-0.2324,-0.006929,2.900166,0.196342,2.847993,2.838397
5.0,0.301701,-0.037063,-0.232762,-0.007562,2.910528,0.200824,2.849665,2.839891
5.05,0.299517,-0.050038,-0.233153,-0.008147,2.918465,0.204787,2.852073,2.842075
5.1,0.296728,-0.0612,-0.233569,-0.008666,2.923869,0.208134,2.855106,2.844865
5.15,0.293429,-0.070331,-0.234009,-0.009103,2.926702,0.210791,2.85864,2.848163
5.2,0.289728,-0.077269,-0.234466,-0.009445,2.926987,0.212701,2.862546,2.851865
5.25,0.285735,-0.081915,-0.234938,-0.009682,2.924812,0.213828,2.866691,2.855857
5.3,0.281568,-0.084234,-0.235417,-0.009807,2.920323,0.214151,2.87095,2.860024
5.35,0.277343,-0.084248,-0.2359,-0.009816,2.91372,0.213672,2.875199,2.86425
5.4,0.273172,-0.082041,-0.23638,-0.009708,2.905251,0.212409,2.87933,2.868421
5.45,0.269164,-0.077748,-0.236853,-0.009486,2.895202,0.210397,2.883241,2.872429
5.5,0.265419,-0.071557,-0.237312,-0.009154,2.883892,0.20769,2.886849,2.876173
5.55,0.262027,-0.063695,-0.237753,-0.008721,2.871669,0.204359,2.890079,2.879566
5.6,0.259064,-0.054426,-0.238171,-0.008198,2.858866,0.200479,2.892875,2.882528
